timestamp,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcNum,pm10ConcMass,pm10ConcNum,no2Conc,relHumid,temperature
2022-11-02T10:36:46.165Z,0.0,0.24,0.58,0.27,0.58,0.3,9.33,56.11,21.66
2022-11-02T10:19:43.149Z,0.0,0.4,0.58,0.42,0.58,0.45,9.98,56.04,21.7
2022-11-02T10:02:39.750Z,0.0,0.36,0.58,0.38,0.77,0.42,9.48,55.96,21.73
2022-11-02T09:45:36.666Z,0.0,0.29,0.58,0.31,0.58,0.34,10.07,55.98,21.76
2022-11-02T09:28:33.648Z,0.0,0.39,0.58,0.4,0.58,0.44,10.06,55.85,21.79
2022-11-02T09:11:30.807Z,0.0,0.48,0.77,0.49,0.77,0.53,10.0,55.81,21.82
2022-11-02T08:54:27.886Z,0.0,0.37,0.58,0.39,0.58,0.42,10.11,55.76,21.85
2022-11-02T08:37:24.847Z,0.0,0.4,0.58,0.43,0.58,0.46,10.37,55.71,21.88
2022-11-02T08:20:21.846Z,0.0,0.46,0.58,0.47,0.58,0.5,9.1,55.63,21.92
2022-11-02T08:03:18.882Z,0.0,0.43,0.58,0.45,0.58,0.48,9.99,55.63,21.93
2022-11-02T07:46:15.927Z,0.0,0.59,0.58,0.62,0.77,0.67,9.12,55.52,21.97
2022-11-02T07:29:12.911Z,0.0,0.89,0.58,0.93,0.58,0.96,9.58,55.41,22.03
2022-11-02T07:12:09.702Z,0.0,0.63,0.77,0.65,0.77,0.68,9.65,55.43,22.09
2022-11-02T06:55:06.598Z,0.0,0.77,0.58,0.8,0.58,0.84,9.52,55.35,22.14
2022-11-02T06:38:03.583Z,0.0,0.71,0.58,0.74,0.58,0.78,9.78,55.24,22.17
2022-11-02T06:21:00.366Z,0.0,0.9,0.58,0.94,0.77,0.97,9.51,55.22,22.21
2022-11-02T06:03:57.175Z,0.0,0.74,0.58,0.76,0.58,0.8,9.75,55.0,22.29
2022-11-02T05:46:54.069Z,0.0,1.05,0.58,1.12,1.15,1.15,10.84,54.97,22.36
2022-11-02T05:29:50.900Z,0.0,0.9,0.77,0.96,1.15,0.99,9.57,54.8,22.43
2022-11-02T05:12:47.458Z,0.0,0.75,0.58,0.79,0.58,0.82,9.42,54.7,22.5
2022-11-02T04:55:44.263Z,0.0,0.64,0.58,0.67,0.58,0.7,9.61,54.64,22.6
2022-11-02T04:38:41.156Z,0.0,0.85,0.58,0.87,0.58,0.9,9.4,54.49,22.68
2022-11-02T04:21:38.089Z,0.0,0.6,0.58,0.65,0.58,0.67,8.42,54.37,22.79
2022-11-02T04:04:35.069Z,0.0,0.6,0.58,0.63,0.58,0.66,9.4,54.26,22.9
2022-11-02T03:47:32.014Z,0.0,0.69,0.58,0.72,0.58,0.75,8.93,54.09,22.97
2022-11-02T03:30:28.997Z,0.0,0.45,0.58,0.47,0.58,0.5,8.54,54.02,23.08
2022-11-02T03:13:26.112Z,0.0,0.74,0.77,0.77,1.15,0.81,7.93,53.88,23.19
2022-11-02T02:56:22.964Z,0.0,0.94,0.96,1.02,0.96,1.05,7.71,53.72,23.33
2022-11-02T02:39:19.705Z,0.0,0.76,0.58,0.78,0.58,0.82,7.52,53.53,23.46
2022-11-02T02:22:16.843Z,0.0,0.97,0.58,1.02,0.77,1.05,8.2,53.45,23.56
2022-11-02T02:05:13.922Z,0.0,0.75,0.58,0.77,0.58,0.8,8.05,53.44,23.65
2022-11-02T01:48:11.103Z,0.0,0.7,0.58,0.74,0.58,0.77,7.65,53.57,23.66
2022-11-02T01:31:08.102Z,0.0,0.6,0.58,0.66,0.58,0.69,8.19,53.52,23.66
2022-11-02T01:14:05.242Z,0.0,0.48,0.58,0.5,0.58,0.53,8.22,53.57,23.69
2022-11-02T00:57:02.260Z,0.0,0.68,0.58,0.72,0.58,0.75,8.65,53.59,23.66
2022-11-02T00:39:59.326Z,0.0,0.89,0.58,0.91,0.58,0.94,8.33,53.76,23.69
2022-11-02T00:22:56.438Z,0.0,1.02,0.58,1.05,0.58,1.08,8.57,53.91,23.66
2022-11-02T00:05:53.436Z,0.0,1.14,0.96,1.19,0.96,1.23,8.97,54.01,23.65
2022-11-01T23:48:50.408Z,0.0,1.62,0.58,1.68,0.77,1.71,9.74,54.13,23.6
2022-11-01T23:31:44.567Z,0.19,1.79,0.96,1.87,0.96,1.9,9.46,54.28,23.55
2022-11-01T23:14:41.663Z,0.38,2.31,1.54,2.4,1.92,2.44,10.5,54.44,23.52
2022-11-01T22:57:38.723Z,0.42,2.93,1.85,3.03,1.85,3.08,9.97,54.45,23.59
2022-11-01T22:40:35.706Z,0.38,2.33,0.96,2.43,0.96,2.46,9.54,54.3,23.72
2022-11-01T22:23:32.613Z,0.19,1.93,0.96,2.03,0.96,2.06,10.69,54.26,23.79
2022-11-01T22:06:29.661Z,0.0,1.53,0.77,1.61,0.77,1.63,10.44,54.28,23.74
2022-11-01T21:49:26.462Z,0.0,1.13,0.77,1.17,0.96,1.21,10.81,54.24,23.72
2022-11-01T21:32:23.580Z,0.0,1.34,0.58,1.38,0.58,1.41,8.6,52.89,23.72
2022-11-01T21:15:20.656Z,0.0,1.45,0.96,1.54,0.96,1.57,8.43,52.67,23.77
2022-11-01T20:58:17.837Z,0.0,1.51,0.77,1.59,0.77,1.62,11.07,54.07,23.66
2022-11-01T20:41:14.391Z,0.0,1.69,0.77,1.73,0.96,1.78,10.88,53.96,23.53
2022-11-01T20:24:11.371Z,0.19,1.87,0.77,1.97,1.15,2.01,11.59,53.76,23.46
2022-11-01T20:07:08.302Z,0.0,2.01,1.0,2.07,1.85,2.12,12.34,53.41,23.36
2022-11-01T19:50:05.286Z,0.0,2.21,1.19,2.31,1.69,2.35,10.77,52.96,23.28
2022-11-01T19:33:01.986Z,0.0,2.18,0.96,2.25,0.96,2.3,9.86,52.35,23.22
2022-11-01T19:15:58.790Z,0.0,1.88,0.96,1.94,0.96,1.99,5.69,50.11,23.19
2022-11-01T18:58:55.773Z,0.0,2.01,0.96,2.07,0.96,2.11,6.58,50.15,23.21
2022-11-01T18:41:52.730Z,0.0,1.78,0.77,1.89,0.96,1.93,4.96,50.14,23.22
2022-11-01T18:24:49.751Z,0.0,1.44,1.15,1.54,1.15,1.57,5.35,50.01,23.21
2022-11-01T18:07:46.653Z,0.0,1.64,0.77,1.7,0.96,1.73,5.35,50.8,23.28
2022-11-01T17:50:43.355Z,0.0,1.93,0.96,1.99,1.35,2.03,9.21,52.59,23.28
2022-11-01T17:33:40.181Z,0.0,1.61,0.96,1.72,1.15,1.75,10.81,53.03,23.23
2022-11-01T17:16:36.945Z,0.0,1.46,0.58,1.53,0.77,1.56,7.72,51.88,23.25
2022-11-01T16:59:33.597Z,0.0,1.54,0.96,1.6,0.96,1.64,7.57,51.4,23.3
2022-11-01T16:42:30.295Z,0.0,1.9,1.15,1.96,1.15,1.99,11.07,53.37,23.25
2022-11-01T16:25:27.140Z,0.0,2.04,1.15,2.11,1.19,2.14,11.35,53.29,23.18
2022-11-01T16:08:23.981Z,0.0,1.63,0.96,1.69,0.96,1.72,7.11,51.3,23.08
2022-11-01T15:51:20.919Z,0.19,1.89,0.96,1.94,1.19,1.98,8.09,51.53,23.04
2022-11-01T15:34:18.103Z,0.0,1.91,0.96,1.98,0.96,2.01,9.8,52.92,22.97
2022-11-01T15:17:15.175Z,0.0,1.7,0.77,1.74,0.77,1.78,11.12,52.98,22.9
2022-11-01T15:00:12.132Z,0.38,1.83,0.96,1.89,1.15,1.92,9.92,52.81,22.79
2022-11-01T14:43:09.052Z,0.19,1.92,0.96,2.01,0.96,2.04,9.0,52.33,22.72
2022-11-01T14:25:58.819Z,0.19,1.9,1.15,1.96,1.15,1.99,9.9,52.31,22.55
2022-11-01T14:05:39.242Z,0.19,2.35,1.35,2.41,1.54,2.46,10.51,52.5,22.47
2022-11-01T13:48:36.078Z,0.58,2.57,1.77,2.72,2.15,2.75,10.32,52.1,22.41
2022-11-01T13:31:32.913Z,1.0,3.28,2.15,3.44,2.54,3.47,10.49,51.93,22.29
2022-11-01T13:14:29.898Z,0.58,3.16,2.15,3.31,2.96,3.37,9.58,51.74,22.21
2022-11-01T12:57:26.906Z,0.77,3.51,2.35,3.63,3.5,3.68,8.72,51.67,22.2
2022-11-01T12:40:23.848Z,0.58,3.56,2.54,3.69,4.31,3.75,8.52,51.41,22.23
2022-11-01T12:23:20.684Z,1.35,3.83,2.92,3.97,4.46,4.02,9.54,51.14,22.29
2022-11-01T12:06:17.732Z,0.96,3.46,2.15,3.6,2.35,3.63,8.82,50.65,22.31
2022-11-01T11:49:14.666Z,1.15,3.28,1.92,3.41,1.92,3.44,8.45,50.35,22.37
2022-11-01T11:32:11.615Z,0.0,1.9,0.77,1.95,0.96,1.99,7.84,49.63,22.4
2022-11-01T11:15:08.622Z,0.0,1.25,0.77,1.29,0.77,1.32,6.91,49.15,22.47
2022-11-01T10:58:05.560Z,0.0,0.45,0.58,0.47,0.58,0.5,6.19,48.69,22.54
2022-11-01T10:41:02.472Z,0.0,0.38,0.58,0.4,0.58,0.43,6.32,48.52,22.57
2022-11-01T10:23:59.373Z,0.0,0.34,0.58,0.36,0.58,0.38,7.18,48.45,22.51
2022-11-01T10:06:56.530Z,0.0,0.45,0.58,0.45,0.58,0.49,6.58,48.62,22.39
2022-11-01T09:49:53.551Z,0.0,0.23,0.58,0.24,0.58,0.27,6.08,48.61,22.34
2022-11-01T09:32:50.519Z,0.0,0.27,0.58,0.28,0.58,0.31,6.52,48.54,22.34
2022-11-01T09:15:47.357Z,0.0,0.27,0.58,0.28,0.58,0.3,5.59,48.3,22.46
2022-11-01T08:58:44.503Z,0.0,0.33,0.58,0.34,0.58,0.37,5.48,48.12,22.53
2022-11-01T08:41:41.344Z,0.0,0.3,0.58,0.3,0.58,0.33,4.89,47.98,22.58
2022-11-01T08:24:38.111Z,0.0,0.25,0.58,0.25,0.58,0.28,5.4,47.84,22.68
2022-11-01T08:07:34.919Z,0.0,0.45,0.58,0.47,0.58,0.5,4.45,47.73,22.79
2022-11-01T07:50:31.720Z,0.0,0.32,0.58,0.32,0.58,0.35,4.57,47.67,22.84
2022-11-01T07:33:28.593Z,0.0,0.41,0.58,0.42,0.58,0.45,7.07,48.13,22.64
2022-11-01T07:16:25.426Z,0.0,0.4,0.58,0.42,0.58,0.45,6.43,48.36,22.36
2022-11-01T06:59:22.225Z,0.0,0.13,0.58,0.14,0.58,0.17,7.46,48.53,22.16
2022-11-01T06:42:19.054Z,0.0,0.28,0.58,0.29,0.58,0.32,6.61,48.63,22.01
2022-11-01T06:25:15.743Z,0.0,0.27,0.58,0.27,0.58,0.3,7.42,48.62,21.96
2022-11-01T06:08:12.390Z,0.0,0.21,0.58,0.22,0.58,0.25,7.34,48.4,21.99
2022-11-01T05:51:09.058Z,0.0,0.36,0.58,0.37,0.58,0.4,5.84,48.23,22.04
2022-11-01T05:34:05.811Z,0.0,0.45,0.58,0.47,0.58,0.51,6.53,48.02,22.13
2022-11-01T05:17:02.494Z,0.0,0.28,0.58,0.3,0.58,0.33,6.54,47.79,22.17
2022-11-01T04:59:59.322Z,0.0,0.42,0.58,0.44,0.58,0.48,5.95,47.62,22.21
2022-11-01T04:42:56.376Z,0.0,0.38,0.58,0.39,0.58,0.41,6.62,47.47,22.27
2022-11-01T04:25:53.326Z,0.0,0.38,0.58,0.39,0.58,0.41,6.22,47.32,22.31
2022-11-01T04:08:50.304Z,0.0,0.47,0.58,0.48,0.58,0.51,5.81,47.12,22.36
2022-11-01T03:51:47.255Z,0.0,0.26,0.58,0.28,0.58,0.31,4.72,46.92,22.44
2022-11-01T03:34:44.366Z,0.0,0.34,0.58,0.34,0.58,0.37,5.81,46.65,22.5
2022-11-01T03:17:41.262Z,0.0,0.42,0.58,0.42,0.58,0.45,5.09,46.24,22.58
2022-11-01T03:00:38.203Z,0.0,0.44,0.58,0.46,0.58,0.49,4.52,45.83,22.71
2022-11-01T02:43:35.275Z,0.0,0.28,0.58,0.28,0.58,0.31,4.01,45.67,22.84
2022-11-01T02:26:32.255Z,0.0,0.44,0.58,0.45,0.58,0.48,3.75,45.45,22.97
2022-11-01T02:09:29.271Z,0.0,0.44,0.58,0.45,0.58,0.48,4.51,45.21,23.14
2022-11-01T01:52:26.379Z,0.0,0.38,0.58,0.4,0.58,0.44,3.12,45.01,23.26
2022-11-01T01:35:23.280Z,0.0,0.45,0.58,0.46,0.58,0.49,2.54,44.7,23.44
2022-11-01T01:18:20.373Z,0.0,0.47,0.58,0.48,0.58,0.52,2.08,44.42,23.58
2022-11-01T01:01:17.507Z,0.0,0.84,0.77,0.87,0.77,0.91,0.64,44.22,23.73
2022-11-01T00:44:14.574Z,0.0,0.64,0.58,0.66,0.58,0.7,2.4,44.25,23.82
2022-11-01T00:27:11.860Z,0.0,0.51,0.58,0.53,0.58,0.56,1.82,44.22,23.86
2022-11-01T00:10:09.112Z,0.0,0.52,0.58,0.53,0.58,0.56,1.67,44.35,23.87
2022-10-31T23:53:06.284Z,0.0,0.62,0.58,0.64,0.58,0.68,1.82,44.46,23.87
2022-10-31T23:36:03.502Z,0.0,0.39,0.58,0.4,0.58,0.43,3.14,44.73,23.87
2022-10-31T23:19:00.795Z,0.0,0.72,0.58,0.74,0.58,0.77,1.54,44.98,23.82
2022-10-31T23:01:58.010Z,0.0,0.76,0.58,0.79,0.58,0.81,0.64,44.01,23.86
2022-10-31T22:44:55.233Z,0.0,0.89,0.58,0.92,0.58,0.94,1.33,44.22,23.95
2022-10-31T22:27:52.547Z,0.0,0.83,0.58,0.85,0.58,0.87,1.95,44.34,23.99
2022-10-31T22:10:49.921Z,0.0,0.77,0.58,0.79,0.96,0.82,1.64,44.43,24.03
2022-10-31T21:53:47.251Z,0.0,0.82,0.58,0.84,0.58,0.87,1.3,44.68,24.04
2022-10-31T21:36:44.628Z,0.0,1.03,0.58,1.08,0.58,1.12,2.13,44.96,24.0
2022-10-31T21:19:42.000Z,0.0,1.0,0.77,1.03,1.15,1.07,1.91,45.25,23.93
2022-10-31T21:02:39.355Z,0.0,1.16,0.96,1.24,1.15,1.28,2.41,45.19,23.83
2022-10-31T20:45:36.693Z,0.0,1.39,0.96,1.46,0.96,1.5,2.57,45.26,23.84
2022-10-31T20:28:33.946Z,0.0,1.29,0.77,1.35,0.77,1.38,2.33,45.32,23.83
2022-10-31T20:11:31.194Z,0.0,1.11,0.96,1.15,1.38,1.2,2.31,45.5,23.74
2022-10-31T19:54:28.464Z,0.0,1.15,0.58,1.19,0.77,1.22,2.71,45.38,23.69
2022-10-31T19:37:25.703Z,0.19,1.63,1.15,1.7,1.35,1.75,2.2,45.62,23.63
2022-10-31T19:20:22.764Z,0.0,1.46,0.58,1.51,0.77,1.55,2.3,45.59,23.63
2022-10-31T19:03:20.062Z,0.0,1.57,1.35,1.64,1.38,1.69,1.92,45.47,23.66
2022-10-31T18:46:17.153Z,0.0,1.62,0.96,1.65,0.96,1.69,3.44,45.97,23.56
2022-10-31T18:29:14.415Z,0.0,1.74,1.15,1.82,1.73,1.87,3.06,45.76,23.44
2022-10-31T18:12:08.616Z,0.0,1.97,1.35,2.04,1.54,2.08,2.39,45.72,23.36
2022-10-31T17:55:02.780Z,0.0,2.32,1.54,2.4,1.73,2.45,1.92,45.98,23.26
2022-10-31T17:37:56.881Z,0.0,1.56,0.96,1.62,0.96,1.65,2.19,46.51,23.18
2022-10-31T17:20:54.135Z,0.0,1.4,1.15,1.52,2.31,1.56,3.43,47.14,23.14
2022-10-31T17:03:51.189Z,0.0,1.29,0.96,1.34,1.15,1.38,3.5,47.72,23.11
2022-10-31T16:46:45.018Z,0.0,1.64,0.96,1.72,0.96,1.76,4.9,48.44,23.08
2022-10-31T16:29:42.012Z,0.0,1.26,1.15,1.34,1.35,1.39,4.8,48.9,23.11
2022-10-31T16:12:39.187Z,0.0,1.75,0.96,1.81,0.96,1.84,8.16,50.26,23.15
2022-10-31T15:55:36.211Z,0.0,1.38,0.96,1.46,0.96,1.5,6.93,50.25,23.12
2022-10-31T15:38:33.266Z,0.38,1.58,0.96,1.67,1.15,1.71,7.31,50.12,23.04
2022-10-31T15:21:30.161Z,0.0,1.76,1.15,1.87,2.12,1.91,7.39,50.46,22.93
2022-10-31T15:04:27.091Z,0.19,2.2,0.96,2.27,2.15,2.31,7.69,50.16,22.81
2022-10-31T14:47:24.008Z,0.38,2.76,1.92,2.83,2.88,2.9,6.85,50.06,22.7
2022-10-31T14:30:21.052Z,0.38,2.57,1.19,2.68,1.38,2.7,6.32,49.89,22.57
2022-10-31T14:13:17.923Z,0.58,2.99,2.35,3.1,2.54,3.16,7.21,49.77,22.47
2022-10-31T13:56:11.967Z,0.62,3.05,2.35,3.18,2.73,3.24,7.34,49.58,22.37
2022-10-31T13:39:08.941Z,0.96,3.62,2.54,3.8,3.73,3.84,7.31,49.5,22.21
2022-10-31T13:22:05.795Z,1.77,4.16,3.73,4.37,4.77,4.44,7.11,49.37,22.09
2022-10-31T13:05:02.919Z,0.77,3.61,2.38,3.73,3.35,3.78,7.56,49.42,21.97
2022-10-31T12:48:00.140Z,1.0,3.48,2.77,3.65,3.15,3.7,8.57,49.23,21.89
2022-10-31T12:30:54.257Z,0.77,3.28,2.54,3.44,3.73,3.5,6.75,49.11,21.89
2022-10-31T12:13:51.217Z,0.62,3.43,2.73,3.56,3.5,3.61,5.81,48.92,21.92
2022-10-31T11:56:48.387Z,0.77,3.15,2.15,3.29,2.73,3.34,6.4,48.87,21.99
2022-10-31T11:39:45.260Z,0.58,2.55,1.73,2.64,2.15,2.68,7.46,48.85,22.01
2022-10-31T11:22:42.169Z,0.0,1.86,0.96,1.92,1.35,1.96,5.87,48.86,22.07
2022-10-31T11:05:39.150Z,0.0,0.71,0.58,0.73,0.58,0.76,6.75,48.8,22.14
2022-10-31T10:48:35.994Z,0.0,0.7,0.58,0.71,0.58,0.75,4.99,48.8,22.2
2022-10-31T10:31:32.938Z,0.0,0.57,0.58,0.59,0.58,0.63,6.17,48.57,22.27
2022-10-31T10:14:29.980Z,0.0,0.71,0.58,0.73,0.58,0.76,4.53,48.25,22.34
2022-10-31T09:57:23.970Z,0.0,0.49,0.58,0.49,0.58,0.52,5.41,48.0,22.46
2022-10-31T09:40:21.183Z,0.0,0.61,0.58,0.62,0.58,0.65,4.11,47.91,22.54
2022-10-31T09:23:18.140Z,0.0,0.68,0.58,0.7,0.58,0.73,5.18,47.89,22.63
2022-10-31T09:06:15.032Z,0.0,0.42,0.58,0.43,0.58,0.46,4.34,47.79,22.71
2022-10-31T08:49:09.106Z,0.0,0.48,0.58,0.5,0.58,0.52,4.09,47.56,22.81
2022-10-31T08:32:06.288Z,0.0,0.29,0.58,0.29,0.58,0.32,3.61,47.75,22.77
2022-10-31T08:15:00.428Z,0.0,0.47,0.58,0.5,0.58,0.53,6.43,48.53,22.54
2022-10-31T07:57:57.164Z,0.0,0.55,0.58,0.57,0.58,0.61,6.46,49.06,22.3
2022-10-31T07:40:54.100Z,0.0,0.66,0.58,0.68,0.58,0.71,6.77,49.47,22.03
2022-10-31T07:23:51.295Z,0.0,0.43,0.58,0.44,0.58,0.47,7.66,49.73,21.82
2022-10-31T07:06:48.323Z,0.0,0.44,0.58,0.45,0.58,0.48,7.28,49.65,21.73
2022-10-31T06:49:45.127Z,0.0,0.56,0.58,0.59,0.58,0.62,7.26,49.44,21.78
2022-10-31T06:32:42.281Z,0.0,0.48,0.58,0.5,0.58,0.53,6.8,49.38,21.82
2022-10-31T06:15:39.147Z,0.0,0.55,0.58,0.57,0.58,0.6,7.64,49.27,21.88
2022-10-31T05:58:36.044Z,0.0,0.57,0.58,0.58,0.58,0.62,6.08,49.15,21.92
2022-10-31T05:41:33.012Z,0.0,0.47,0.58,0.48,0.58,0.51,6.65,49.07,22.0
2022-10-31T05:24:26.554Z,0.0,0.68,0.58,0.69,0.58,0.72,7.23,48.94,22.04
2022-10-31T05:07:20.451Z,0.0,0.35,0.58,0.35,0.58,0.38,6.88,48.9,22.09
2022-10-31T04:50:17.438Z,0.0,0.5,0.58,0.55,0.58,0.57,5.64,48.73,22.17
2022-10-31T04:33:14.500Z,0.0,0.4,0.58,0.4,0.58,0.43,7.26,48.67,22.23
2022-10-31T04:16:11.598Z,0.0,0.5,0.58,0.52,0.58,0.54,6.79,48.59,22.29
2022-10-31T03:59:08.774Z,0.0,0.51,0.58,0.53,0.58,0.56,6.19,48.43,22.39
2022-10-31T03:42:05.825Z,0.0,0.45,0.58,0.48,0.58,0.51,7.32,48.33,22.44
2022-10-31T03:25:02.953Z,0.0,0.45,0.58,0.46,0.58,0.49,6.77,48.16,22.48
2022-10-31T03:07:56.572Z,0.0,0.42,0.58,0.44,0.58,0.48,6.29,48.0,22.58
2022-10-31T02:50:53.600Z,0.0,0.33,0.58,0.34,0.58,0.37,6.24,47.82,22.67
2022-10-31T02:33:47.533Z,0.0,0.42,0.58,0.45,0.58,0.48,6.44,47.63,22.78
2022-10-31T02:16:44.614Z,0.0,0.44,0.58,0.45,0.58,0.48,5.92,47.47,22.85
2022-10-31T01:59:38.657Z,0.0,0.43,0.58,0.44,0.58,0.47,5.29,47.15,22.99
2022-10-31T01:42:35.820Z,0.0,0.31,0.58,0.32,0.58,0.35,5.2,46.71,23.12
2022-10-31T01:25:33.079Z,0.0,0.34,0.58,0.35,0.58,0.38,4.56,46.28,23.26
2022-10-31T01:08:27.347Z,0.0,0.22,0.58,0.24,0.58,0.26,3.94,45.55,23.44
2022-10-31T00:51:24.621Z,0.0,0.2,0.58,0.2,0.58,0.23,3.15,45.41,23.65
2022-10-31T00:34:21.819Z,0.0,0.28,0.58,0.3,0.58,0.33,3.65,45.11,23.89
2022-10-31T00:17:19.090Z,0.0,0.39,0.58,0.4,0.58,0.43,1.23,44.83,24.19
2022-10-31T00:00:16.372Z,0.0,0.3,0.38,0.31,0.38,0.33,2.42,44.43,24.5
2022-10-30T23:43:13.858Z,0.0,0.16,0.58,0.17,0.58,0.19,1.62,44.17,24.79
2022-10-30T23:26:11.487Z,0.0,0.17,0.38,0.17,0.38,0.2,0.49,43.92,25.02
2022-10-30T23:09:09.213Z,0.0,0.19,0.38,0.2,0.38,0.23,0.19,43.9,25.15
2022-10-30T22:52:06.924Z,0.0,0.25,0.38,0.25,0.38,0.28,0.66,44.04,25.19
2022-10-30T22:35:01.535Z,0.0,0.24,0.38,0.25,0.38,0.27,1.36,44.17,25.18
2022-10-30T22:17:59.270Z,0.0,0.3,0.38,0.31,0.38,0.34,1.04,44.32,25.17
2022-10-30T22:00:53.967Z,0.0,0.18,0.38,0.18,0.38,0.21,1.07,44.42,25.15
2022-10-30T21:43:51.502Z,0.0,0.21,0.38,0.21,0.38,0.24,1.77,44.56,25.07
2022-10-30T21:26:49.140Z,0.0,0.24,0.38,0.25,0.38,0.28,0.69,44.61,24.95
2022-10-30T21:09:46.727Z,0.0,0.21,0.38,0.21,0.38,0.24,2.62,44.69,24.85
2022-10-30T20:52:44.068Z,0.0,0.2,0.38,0.2,0.38,0.22,0.97,44.66,24.77
2022-10-30T20:35:41.520Z,0.0,0.21,0.38,0.21,0.38,0.24,1.7,44.71,24.71
2022-10-30T20:18:39.077Z,0.0,0.25,0.58,0.26,0.58,0.29,0.69,44.75,24.63
2022-10-30T20:01:33.611Z,0.0,0.23,0.58,0.25,0.58,0.27,1.58,44.91,24.48
2022-10-30T19:44:31.010Z,0.0,0.14,0.58,0.14,0.58,0.17,2.27,45.0,24.33
2022-10-30T19:27:25.426Z,0.0,0.25,0.58,0.25,0.58,0.29,2.53,45.11,24.14
2022-10-30T19:10:22.940Z,0.0,0.15,0.58,0.16,0.58,0.2,2.84,45.28,24.0
2022-10-30T18:53:20.188Z,0.0,0.43,0.58,0.43,0.58,0.46,3.07,45.51,23.84
2022-10-30T18:36:17.339Z,0.0,0.19,0.58,0.21,0.58,0.23,3.36,45.75,23.69
2022-10-30T18:19:14.644Z,0.0,0.22,0.58,0.23,0.58,0.26,3.65,45.91,23.55
2022-10-30T18:02:12.101Z,0.0,0.26,0.58,0.26,0.58,0.3,4.65,45.99,23.44
2022-10-30T17:45:09.478Z,0.0,0.19,0.58,0.2,0.58,0.23,4.4,45.97,23.38
2022-10-30T17:28:03.759Z,0.0,0.21,0.58,0.23,0.58,0.26,4.49,45.98,23.32
2022-10-30T17:11:00.997Z,0.0,0.22,0.58,0.22,0.58,0.25,3.62,45.98,23.3
2022-10-30T16:53:55.310Z,0.0,0.21,0.58,0.22,0.58,0.25,4.09,45.95,23.29
2022-10-30T16:36:52.687Z,0.0,0.19,0.58,0.2,0.58,0.23,3.25,45.79,23.35
2022-10-30T16:19:49.965Z,0.0,0.25,0.58,0.26,0.58,0.29,3.83,45.62,23.44
2022-10-30T16:02:47.315Z,0.0,0.29,0.58,0.3,0.58,0.32,2.9,45.54,23.49
2022-10-30T15:45:41.575Z,0.0,0.2,0.58,0.2,0.58,0.23,2.7,45.46,23.56
2022-10-30T15:28:38.793Z,0.0,0.28,0.58,0.28,0.58,0.31,3.68,45.62,23.65
2022-10-30T15:11:36.040Z,0.0,0.36,0.58,0.37,0.58,0.4,3.48,45.45,23.72
2022-10-30T14:54:33.216Z,0.0,0.27,0.58,0.28,0.58,0.31,2.78,45.24,23.8
2022-10-30T14:37:30.377Z,0.0,0.37,0.58,0.38,0.58,0.41,1.48,44.98,23.92
2022-10-30T14:20:27.656Z,0.0,0.35,0.58,0.36,0.58,0.4,1.36,44.85,24.0
2022-10-30T14:03:25.212Z,0.0,0.5,0.58,0.52,0.58,0.55,2.77,44.87,24.04
2022-10-30T13:46:22.601Z,0.0,0.52,0.58,0.53,0.58,0.56,1.67,44.91,24.03
2022-10-30T13:29:16.827Z,0.0,0.54,0.58,0.56,0.58,0.59,1.96,44.99,24.04
2022-10-30T13:12:14.250Z,0.0,0.5,0.58,0.52,0.58,0.55,2.33,45.04,24.02
2022-10-30T12:55:11.690Z,0.0,0.39,0.58,0.41,0.58,0.43,2.1,45.02,24.0
2022-10-30T12:38:09.053Z,0.0,0.36,0.58,0.37,0.58,0.4,2.35,45.08,24.03
2022-10-30T12:21:06.447Z,0.0,0.39,0.58,0.41,0.58,0.44,2.35,45.19,24.03
2022-10-30T12:04:03.903Z,0.0,0.64,0.58,0.66,0.58,0.69,1.99,45.22,24.03
2022-10-30T11:47:01.374Z,0.0,0.42,0.58,0.43,0.58,0.46,2.44,45.32,24.0
2022-10-30T11:29:58.809Z,0.0,0.5,0.58,0.52,0.58,0.55,1.48,45.41,24.0
2022-10-30T11:12:56.184Z,0.0,0.4,0.58,0.4,0.58,0.43,2.18,45.47,24.0
2022-10-30T10:55:50.542Z,0.0,0.55,0.58,0.57,0.58,0.6,2.61,45.53,24.0
2022-10-30T10:38:47.937Z,0.0,0.32,0.58,0.34,0.58,0.38,2.92,45.71,23.97
2022-10-30T10:21:45.332Z,0.0,0.5,0.58,0.53,0.58,0.55,2.89,45.76,23.95
2022-10-30T10:04:42.727Z,0.0,0.42,0.58,0.42,0.58,0.45,3.04,45.85,23.9
2022-10-30T09:47:40.180Z,0.0,0.35,0.58,0.37,0.58,0.4,3.47,45.99,23.87
2022-10-30T09:30:37.677Z,0.0,0.64,0.58,0.65,0.58,0.69,2.88,46.09,23.82
2022-10-30T09:13:34.754Z,0.0,0.47,0.58,0.49,0.58,0.52,2.2,46.17,23.8
2022-10-30T08:56:31.868Z,0.0,0.4,0.58,0.42,0.58,0.44,1.9,46.32,23.76
2022-10-30T08:39:26.040Z,0.0,0.69,0.58,0.69,0.77,0.73,3.63,46.53,23.7
2022-10-30T08:22:23.228Z,0.0,0.47,0.58,0.47,0.58,0.51,3.35,46.72,23.62
